sequence_id,account_id,split,seq_len,label,recon_error,anomaly_score
C2085167656,C2085167656,train,6,0.0,0.118695065,0.12403107
C1608639018,C1608639018,train,6,0.0,0.09139044,0.08974988
C845061071,C845061071,train,9,0.0,0.12332144,0.12983951
C1522636402,C1522636402,train,3,0.0,0.07223825,0.06570415
C633345291,C633345291,train,3,0.0,0.09420436,0.09328278
C1444154831,C1444154831,train,10,0.0,0.22308011,0.25508735
C1026279620,C1026279620,train,9,0.0,0.15845065,0.17394453
C700728950,C700728950,train,4,0.0,0.07080685,0.06390702
C1349903663,C1349903663,train,12,0.0,0.15482208,0.16938883
C1209501347,C1209501347,train,34,0.0,0.3455003,0.4087869
C647475255,C647475255,train,3,0.0,0.08071763,0.076350085
C1937538239,C1937538239,train,13,0.0,0.26519305,0.30796048
C617704963,C617704963,train,4,0.0,0.09100876,0.08927068
C898625520,C898625520,train,3,0.0,0.14999776,0.16333185
C1676392935,C1676392935,train,6,0.0,0.1806463,0.20181136
C1867238747,C1867238747,train,9,0.0,0.2365286,0.27197206
C1250619494,C1250619494,train,8,0.0,0.26472846,0.3073772
C1793098820,C1793098820,train,4,0.0,0.074788816,0.06890641
C1225804796,C1225804796,train,8,0.0,0.17877509,0.19946203
C167799641,C167799641,train,6,0.0,0.14928508,0.16243708
C721958642,C721958642,train,11,0.0,0.16518572,0.18240047
C326902097,C326902097,train,11,0.0,0.20231669,0.2290187
C1516106990,C1516106990,train,3,0.0,0.26141176,0.30321306
C350211401,C350211401,train,4,0.0,0.08877405,0.08646498
C1221114354,C1221114354,train,9,0.0,0.19926648,0.22518913
C1171027059,C1171027059,train,17,0.0,0.23125266,0.26534805
C2078017267,C2078017267,train,20,0.0,0.27859402,0.32478553
C1839650783,C1839650783,train,16,0.0,0.22415334,0.2564348
C1232389258,C1232389258,train,22,0.0,0.23262069,0.2670656
C388048514,C388048514,train,7,0.0,0.15454046,0.16903526
C1494086176,C1494086176,train,3,0.0,0.08272669,0.07887247
C518022016,C518022016,train,10,0.0,0.21458018,0.24441561
C981500665,C981500665,train,8,0.0,0.21171232,0.24081498
C116499352,C116499352,train,31,0.0,0.30456176,0.35738823
C296509651,C296509651,train,14,0.0,0.5471342,0.66194
C1787517124,C1787517124,train,10,0.0,0.16791639,0.18582883
C1756674239,C1756674239,train,10,0.0,0.23650081,0.27193716
C441456509,C441456509,train,5,0.0,0.22331086,0.25537705
C1614822531,C1614822531,train,3,0.0,0.0419038,0.027619002
C1838422693,C1838422693,train,4,0.0,0.11281501,0.11664861
C1314618182,C1314618182,train,41,0.0,0.3629931,0.43074924
C1098732918,C1098732918,train,6,0.0,0.24665414,0.28468475
C2090806954,C2090806954,train,19,0.0,0.25250074,0.2920252
C878036988,C878036988,train,4,0.0,0.089461416,0.08732798
C1508913206,C1508913206,train,3,0.0,0.10972847,0.11277343
C66061989,C66061989,train,6,0.0,0.08851133,0.08613514
C1768751213,C1768751213,train,8,0.0,0.32161254,0.37879562
C1606266864,C1606266864,train,9,0.0,0.14881602,0.16184817
C486261932,C486261932,train,9,0.0,0.3533469,0.4186384
C1149572496,C1149572496,train,6,0.0,0.17990734,0.20088358
C1221000401,C1221000401,train,10,0.0,0.14565465,0.15787904
C1835696185,C1835696185,train,6,0.0,0.12481076,0.13170938
C2064259184,C2064259184,train,25,0.0,0.27950245,0.32592607
C92195319,C92195319,train,5,0.0,0.09183875,0.090312734
C294313647,C294313647,train,3,0.0,0.08603976,0.083032064
C1639673464,C1639673464,train,10,0.0,0.24583305,0.28365386
C18935250,C18935250,train,3,0.0,0.10223813,0.10336925
C261925876,C261925876,train,6,0.0,0.20822047,0.23643094
C1452570874,C1452570874,train,3,0.0,0.05890138,0.0489596
C330280215,C330280215,train,4,0.0,0.087173074,0.084454946
C1605690911,C1605690911,train,5,0.0,0.11356993,0.11759642
C1980728698,C1980728698,train,5,0.0,0.07898818,0.07417875
C579422918,C579422918,train,6,0.0,0.17308666,0.19232015
C1029394096,C1029394096,train,7,0.0,0.11727025,0.122242205
C1269227303,C1269227303,train,4,0.0,0.10232549,0.10347893
C44732190,C44732190,train,3,0.0,0.09050578,0.088639185
C187923950,C187923950,train,7,0.0,0.14958572,0.16281454
C1463581390,C1463581390,train,3,0.0,0.0821488,0.07814693
C1160176608,C1160176608,train,10,0.0,0.2757694,0.3212392
C1025431533,C1025431533,train,3,0.0,0.120632105,0.12646304
C508957485,C508957485,train,6,0.0,0.10275576,0.10401914
C1351689859,C1351689859,train,7,0.0,0.22027501,0.25156552
C1468717516,C1468717516,train,6,0.0,0.12314272,0.12961513
C70089142,C70089142,train,8,0.0,0.17349398,0.19283156
C1186199392,C1186199392,train,15,0.0,0.4347828,0.52088183
C167208271,C167208271,train,6,0.0,0.40870553,0.4881416
C459985587,C459985587,train,19,0.0,0.31443942,0.36978972
C1072249657,C1072249657,train,7,0.0,0.13990335,0.15065825
C769326942,C769326942,train,18,0.0,0.49919137,0.60174733
C1191470811,C1191470811,train,29,0.0,0.32347506,0.38113403
C602577339,C602577339,train,7,0.0,0.16769671,0.18555304
C562054274,C562054274,train,5,0.0,0.09885671,0.09912385
C1357831862,C1357831862,train,5,0.0,0.10272145,0.10397606
C1880547141,C1880547141,train,11,0.0,0.22114639,0.25265956
C1836930159,C1836930159,train,8,0.0,0.18150783,0.202893
C557406880,C557406880,train,8,0.0,0.2539351,0.29382604
C135073589,C135073589,train,13,0.0,0.21239926,0.24167745
C251042695,C251042695,train,4,0.0,0.117776886,0.12287828
C2138880661,C2138880661,train,23,0.0,0.27655986,0.32223162
C243259392,C243259392,train,6,0.0,0.23392971,0.26870912
C1700464041,C1700464041,train,7,0.0,0.16236371,0.1788574
C1528233742,C1528233742,train,8,0.0,0.2649197,0.3076173
C1544377199,C1544377199,train,34,0.0,0.30603808,0.35924175
C2012163430,C2012163430,train,5,0.0,0.12725604,0.13477944
C1485828793,C1485828793,train,35,0.0,0.37924436,0.45115286
C753420585,C753420585,train,8,0.0,0.27362698,0.31854936
C174246450,C174246450,train,5,0.0,0.13882397,0.14930308
C1953019878,C1953019878,train,3,0.0,0.23750144,0.27319345
C441126614,C441126614,train,4,0.0,0.06783048,0.060170162
C580848255,C580848255,train,4,0.0,0.07404858,0.06797703
C1069581649,C1069581649,train,9,0.0,0.2323768,0.26675943
C325279529,C325279529,train,3,0.0,0.06843479,0.060928877
C86805757,C86805757,train,8,0.0,0.27997136,0.32651478
C1642901437,C1642901437,train,20,0.0,0.27120158,0.31550425
C53417575,C53417575,train,31,0.0,0.30218333,0.3544021
C1696302216,C1696302216,train,5,0.0,0.10888701,0.11171697
C1041371212,C1041371212,train,8,0.0,0.29445365,0.34469742
C256493172,C256493172,train,8,0.0,0.249245,0.28793758
C672289649,C672289649,train,16,0.0,0.27784526,0.32384545
C1337262340,C1337262340,train,10,0.0,0.26748317,0.31083578
C617523403,C617523403,train,4,0.0,0.07289409,0.06652756
C1614943074,C1614943074,train,24,0.0,0.27440962,0.31953198
C1222625250,C1222625250,train,15,0.0,0.3359467,0.3967923
C357971396,C357971396,train,3,0.0,0.12406897,0.13077804
C1809672319,C1809672319,train,3,0.0,0.05684693,0.046380226
C2015333809,C2015333809,train,5,0.0,0.088135116,0.0856628
C478080435,C478080435,train,4,0.0,0.07521145,0.06943703
C410231069,C410231069,train,4,0.0,0.11264275,0.11643233
C1940265189,C1940265189,train,7,0.0,0.11440369,0.11864321
C1765630941,C1765630941,train,3,0.0,0.15093005,0.16450235
C1505153201,C1505153201,train,7,0.0,0.12644029,0.13375525
C628354912,C628354912,train,4,0.0,0.05598699,0.045300562
C721762703,C721762703,train,14,0.0,0.17844096,0.19904253
C300560565,C300560565,train,15,0.0,0.36437333,0.43248215
C2005697028,C2005697028,train,6,0.0,0.1294232,0.13750033
C1892376008,C1892376008,train,3,0.0,0.117598936,0.12265487
C1196582830,C1196582830,train,10,0.0,0.177961,0.19843994
C1879318986,C1879318986,train,3,0.0,0.07480413,0.068925634
C610043874,C610043874,train,4,0.0,0.049966983,0.037742395
C288814827,C288814827,train,13,0.0,0.33726457,0.3984469
C266072082,C266072082,train,3,0.0,0.064649396,0.056176282
C1220724947,C1220724947,train,12,0.0,0.22665562,0.25957644
C1418381578,C1418381578,train,3,0.0,0.057538565,0.047248576
C1702165753,C1702165753,train,3,0.0,0.059600744,0.04983766
C1876396916,C1876396916,train,14,0.0,0.25306472,0.29273328
C1314380718,C1314380718,train,14,0.0,0.1914603,0.21538842
C1653756951,C1653756951,train,35,0.0,0.38138998,0.4538467
C1256198009,C1256198009,train,46,0.0,0.29403394,0.34417048
C1981289438,C1981289438,train,10,0.0,0.17708936,0.19734558
C1086206575,C1086206575,train,45,0.0,0.2321826,0.2665156
C1439293955,C1439293955,train,7,0.0,0.20355357,0.23057163
C225768289,C225768289,train,10,0.0,0.18896821,0.21225958
C698127433,C698127433,train,42,0.0,0.32019487,0.37701574
C1514561215,C1514561215,train,4,0.0,0.08411945,0.08062109
C104614380,C104614380,train,5,0.0,0.11967605,0.12526271
C709695701,C709695701,train,4,0.0,0.09872518,0.09895871
C281419928,C281419928,train,28,0.0,0.31536427,0.37095088
C395029355,C395029355,train,31,0.0,0.30185533,0.3539903
C1487832551,C1487832551,train,4,0.0,0.09112594,0.08941781
C2008324435,C2008324435,train,3,0.0,0.073497124,0.06728468
C1844509012,C1844509012,train,7,0.0,0.1310276,0.13951465
C2095596292,C2095596292,train,9,0.0,0.22310972,0.25512454
C1789760794,C1789760794,train,5,0.0,0.11582038,0.12042187
C962389937,C962389937,train,14,0.0,0.22823013,0.26155326
C1032701416,C1032701416,train,6,0.0,0.2397884,0.27606475
C518907044,C518907044,train,3,0.0,0.061847266,0.052658185
C295266452,C295266452,train,9,0.0,0.27118605,0.31548476
C438042239,C438042239,train,7,0.0,0.17860653,0.1992504
C81651512,C81651512,train,5,0.0,0.070949495,0.06408611
C746197041,C746197041,train,7,0.0,0.12869178,0.13658202
C1153609461,C1153609461,train,6,0.0,0.19422962,0.21886532
C1876408272,C1876408272,train,12,0.0,0.31155908,0.36617342
C1821513547,C1821513547,train,12,0.0,0.3602407,0.4272936
C640303636,C640303636,train,16,0.0,0.36937547,0.43876237
C3355275,C3355275,train,5,0.0,0.09674678,0.09647481
C551505664,C551505664,train,5,0.0,0.086767904,0.08394625
C1420703467,C1420703467,train,24,0.0,0.33397913,0.39432198
C1336918654,C1336918654,train,17,0.0,0.29948458,0.35101378
C2118430205,C2118430205,train,28,0.0,0.2586302,0.29972076
C1193310405,C1193310405,train,3,0.0,0.07573958,0.0701001
C551302259,C551302259,train,4,0.0,0.13709445,0.14713165
C401853254,C401853254,train,8,0.0,0.11056086,0.113818504
C834987161,C834987161,train,6,0.0,0.21763547,0.24825156
C2126566842,C2126566842,train,4,0.0,0.17280792,0.1919702
C1303575408,C1303575408,train,3,0.0,0.10354332,0.105007924
C2084271535,C2084271535,train,18,0.0,0.23927411,0.27541906
C794155625,C794155625,train,4,0.0,0.092077054,0.090611935
C333900562,C333900562,train,3,0.0,0.082221605,0.07823834
C1314159063,C1314159063,train,12,0.0,0.24916181,0.28783312
C1267438168,C1267438168,train,27,0.0,0.3286817,0.38767102
C468286267,C468286267,train,3,0.0,0.09913801,0.099477015
C309130629,C309130629,train,5,0.0,0.1495142,0.16272475
C1074638628,C1074638628,train,18,0.0,0.2698653,0.31382656
C296387148,C296387148,train,11,0.0,0.20520674,0.23264718
C1777894678,C1777894678,train,16,0.0,0.34645078,0.40998024
C1688344625,C1688344625,train,5,0.0,0.050497685,0.038408693
C1769792115,C1769792115,train,8,0.0,0.12964946,0.1377844
C1939497234,C1939497234,train,5,0.0,0.049973447,0.03775051
C922289475,C922289475,train,21,0.0,0.3306281,0.39011472
C952663185,C952663185,train,6,0.0,0.12924632,0.13727826
C295119289,C295119289,train,3,0.0,0.054958615,0.04400943
C1671964927,C1671964927,train,5,0.0,0.3151053,0.37062573
C328098375,C328098375,train,11,0.0,0.3359884,0.39684466
C2121392101,C2121392101,train,5,0.0,0.15343058,0.16764179
C1321528562,C1321528562,train,8,0.0,0.3108156,0.36523998
C2130792847,C2130792847,train,3,0.0,0.10065531,0.101382
C1532830715,C1532830715,train,5,0.0,0.10692357,0.10925186
C14517525,C14517525,train,8,0.0,0.18473968,0.20695062
C872527952,C872527952,train,6,0.0,0.16837427,0.18640372
C14694719,C14694719,train,35,0.0,0.32154304,0.37870836
C960735360,C960735360,train,8,0.0,0.2013718,0.22783239
C808372688,C808372688,train,7,0.0,0.22428204,0.2565964
C992827040,C992827040,train,12,0.0,0.20779236,0.23589344
C512768489,C512768489,train,5,0.0,0.10649042,0.10870803
C1387314385,C1387314385,train,15,0.0,0.23793781,0.2737413
C1016991706,C1016991706,train,14,0.0,0.25438547,0.29439148
C112803616,C112803616,train,7,0.0,0.2504655,0.28946996
C868010286,C868010286,train,15,0.0,0.1923111,0.21645659
C1030597810,C1030597810,train,9,0.0,0.39271262,0.46806237
C433383599,C433383599,train,4,0.0,0.17519028,0.19496128
C556592955,C556592955,train,17,0.0,0.28715026,0.33552796
C1936509900,C1936509900,train,4,0.0,0.09956887,0.10001797
C69164311,C69164311,train,6,0.0,0.13503444,0.14454529
C1860042016,C1860042016,train,9,0.0,0.19315793,0.2175198
C1087546948,C1087546948,train,39,0.0,0.29758388,0.34862745
C1554661534,C1554661534,train,9,0.0,0.139875,0.15062264
C1638675653,C1638675653,train,5,0.0,0.14822142,0.16110164
C1624394751,C1624394751,train,5,0.0,0.11319509,0.1171258
C1543979220,C1543979220,train,7,0.0,0.16553102,0.182834
C769822333,C769822333,train,3,0.0,0.09189959,0.090389125
C1178267814,C1178267814,train,5,0.0,0.12399017,0.13067912
C1637884005,C1637884005,train,7,0.0,0.14894831,0.16201426
C1072768796,C1072768796,train,27,0.0,0.41648176,0.49790472
C916463049,C916463049,train,4,0.0,0.10135243,0.102257244
C1990748412,C1990748412,train,3,0.0,0.08938543,0.087232575
C1357984916,C1357984916,train,50,0.0,0.38586462,0.45946464
C2052725041,C2052725041,train,7,0.0,0.2514452,0.29069996
C1657076662,C1657076662,train,10,0.0,0.24405405,0.2814203
C1791713862,C1791713862,train,5,0.0,0.1163148,0.121042624
C1272899729,C1272899729,train,3,0.0,0.05499909,0.044060245
C2102644018,C2102644018,train,9,0.0,0.30731657,0.3608469
C883450390,C883450390,train,8,0.0,0.13142334,0.14001152
C731008693,C731008693,train,16,0.0,0.26241022,0.30446663
C63647017,C63647017,train,3,0.0,0.11709947,0.122027785
C2117431503,C2117431503,train,4,0.0,0.09730587,0.09717676
C1098454774,C1098454774,train,7,0.0,0.12696035,0.1344082
C1379433600,C1379433600,train,4,0.0,0.21095118,0.23985937
C212738322,C212738322,train,3,0.0,0.04802953,0.035309907
C1218749320,C1218749320,train,3,0.0,0.12193204,0.1280951
C1473904689,C1473904689,train,13,0.0,0.20317374,0.23009475
C866722897,C866722897,train,7,0.0,0.12875623,0.13666293
C403852385,C403852385,train,3,0.0,0.042348564,0.028177405
C1474201335,C1474201335,train,10,0.0,0.16380832,0.18067113
C1171909686,C1171909686,train,19,0.0,0.25359473,0.2933987
C837299668,C837299668,train,6,0.0,0.18753359,0.2104584
C591093030,C591093030,train,7,0.0,0.14783038,0.16061069
C1118388514,C1118388514,train,5,0.0,0.10676577,0.10905374
C953288501,C953288501,train,4,0.0,0.3187744,0.3752323
C850254647,C850254647,train,29,0.0,0.30104598,0.35297415
C2040997164,C2040997164,train,10,0.0,0.17420289,0.19372159
C2062649796,C2062649796,train,3,0.0,0.14031306,0.15117264
C872115646,C872115646,train,6,0.0,0.10914392,0.11203953
C1661058237,C1661058237,train,8,0.0,0.18319388,0.20500986
C582524511,C582524511,train,20,0.0,0.32705075,0.38562334
C353926189,C353926189,train,12,0.0,0.24334377,0.28052855
C1905594931,C1905594931,train,3,0.0,0.0687737,0.061354384
C1877411392,C1877411392,train,3,0.0,0.07949929,0.074820444
C435254678,C435254678,train,3,0.0,0.092853904,0.091587275
C1134618548,C1134618548,train,4,0.0,0.073260434,0.066987514
C1215684543,C1215684543,train,5,0.0,0.12792405,0.13561814
C365185726,C365185726,train,3,0.0,0.058152664,0.048019584
C1839950942,C1839950942,train,10,0.0,0.18808721,0.21115348
C1992606798,C1992606798,train,4,0.0,0.08885178,0.086562574
C685803345,C685803345,train,30,0.0,0.3304857,0.38993597
C1930726225,C1930726225,train,3,0.0,0.116049774,0.12070988
C1831723817,C1831723817,train,24,0.0,0.24149859,0.2782119
C857161094,C857161094,train,5,0.0,0.283393,0.33081067
C446990735,C446990735,train,10,0.0,0.24261789,0.2796172
C929367124,C929367124,train,5,0.0,0.08775522,0.08518583
C1848212179,C1848212179,train,6,0.0,0.20015253,0.22630158
C1795738241,C1795738241,train,6,0.0,0.12315786,0.12963414
C664404443,C664404443,train,19,0.0,0.31818622,0.37449387
C621180319,C621180319,train,15,0.0,0.3034836,0.3560346
C104769359,C104769359,train,4,0.0,0.10392933,0.10549257
C1447168527,C1447168527,train,3,0.0,0.07423408,0.06820994
C1190071229,C1190071229,train,4,0.0,0.09707152,0.09688253
C1834448483,C1834448483,train,5,0.0,0.17711854,0.19738223
C2143721751,C2143721751,train,11,0.0,0.20204534,0.22867802
C1268735099,C1268735099,train,21,0.0,0.2757575,0.32122424
C1820223706,C1820223706,train,4,0.0,0.08687901,0.08408574
C1465478513,C1465478513,train,37,0.0,0.36821127,0.4373007
C423033078,C423033078,train,3,0.0,0.03282391,0.016219122
C735016565,C735016565,train,8,0.0,0.16494477,0.18209796
C1173083566,C1173083566,train,20,0.0,0.27232122,0.31690997
C1776287209,C1776287209,train,5,0.0,0.17592604,0.19588503
C70339728,C70339728,train,6,0.0,0.30216977,0.35438508
C710796707,C710796707,train,17,0.0,0.2636531,0.30602708
C168356446,C168356446,train,41,0.0,0.3971784,0.4736692
C1607909534,C1607909534,train,18,0.0,0.35148552,0.4163014
C330761578,C330761578,train,7,0.0,0.1511197,0.16474046
C1675600816,C1675600816,train,8,0.0,0.1719512,0.19089459
C1913037374,C1913037374,train,6,0.0,0.20942035,0.2379374
C1341034773,C1341034773,train,3,0.0,0.07534187,0.069600776
C2129618910,C2129618910,train,3,0.0,0.09672739,0.09645047
C889622947,C889622947,train,4,0.0,0.08642041,0.08350997
C1434565840,C1434565840,train,4,0.0,0.12217555,0.12840085
C84377156,C84377156,train,11,0.0,0.17789018,0.19835103
C1804839485,C1804839485,train,10,0.0,0.2090731,0.23750143
C1458504762,C1458504762,train,4,0.0,0.11013991,0.11329
C1433159950,C1433159950,train,3,0.0,0.087200105,0.08448888
C1311074762,C1311074762,train,40,0.0,0.30032048,0.35206327
C504088424,C504088424,train,18,0.0,0.26573914,0.3086461
C1093005553,C1093005553,train,3,0.0,0.11711648,0.12204914
C721338013,C721338013,train,5,0.0,0.09824818,0.09835983
C141704081,C141704081,train,7,0.0,0.21888542,0.24982089
C1045027408,C1045027408,train,16,0.0,0.21269234,0.24204542
C1574617803,C1574617803,train,8,0.0,0.20108305,0.22746986
C896820110,C896820110,train,11,0.0,0.22207072,0.25382006
C96938229,C96938229,train,3,0.0,0.101152636,0.102006406
C1514453373,C1514453373,train,7,0.0,0.38638064,0.4601125
C1945406258,C1945406258,train,8,0.0,0.18463281,0.20681645
C1947419929,C1947419929,train,7,0.0,0.33633715,0.3972825
C1579681864,C1579681864,train,11,0.0,0.21990763,0.25110427
C1901440778,C1901440778,train,11,0.0,0.17092155,0.18960185
C1616165674,C1616165674,train,7,0.0,0.38932532,0.46380958
C48996774,C48996774,train,12,0.0,0.16774975,0.18561962
C824532893,C824532893,train,5,0.0,0.13597545,0.14572673
C1195471589,C1195471589,train,23,0.0,0.34687978,0.41051885
C653620277,C653620277,train,6,0.0,0.15887997,0.17448354
C1719735561,C1719735561,train,10,0.0,0.1975487,0.22303246
C721956414,C721956414,train,5,0.0,0.2042982,0.23150651
C201399976,C201399976,train,28,0.0,0.35550535,0.42134833
C290290064,C290290064,train,30,0.0,0.40300196,0.48098072
C1790096045,C1790096045,train,18,0.0,0.42181805,0.50460446
C297174325,C297174325,train,7,0.0,0.20388682,0.23099002
C1344062481,C1344062481,train,3,0.0,0.091184095,0.089490816
C224938726,C224938726,train,5,0.0,0.15732332,0.17252915
C634497927,C634497927,train,19,0.0,0.3522122,0.41721374
C348699138,C348699138,train,9,0.0,0.16291024,0.17954358
C1885479220,C1885479220,train,9,0.0,0.1440257,0.15583389
C930802290,C930802290,train,4,0.0,0.17971201,0.20063834
C940772653,C940772653,train,7,0.0,0.1743341,0.19388632
C346245398,C346245398,train,7,0.0,0.13603781,0.14580503
C1764053401,C1764053401,train,9,0.0,0.20795201,0.2360939
C869549956,C869549956,train,30,0.0,0.25620803,0.29667974
C1084604621,C1084604621,train,20,0.0,0.2975987,0.34864604
C335284110,C335284110,train,17,0.0,0.23879944,0.2748231
C1961138012,C1961138012,train,5,0.0,0.22769539,0.26088187
